"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","Q3A2"
"VT","【Q3】 TOMA"
"HT","Header B"
"BT","b1.Base-Total Respondents"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"PV",,24.5049504950495,22.1719457013575,25.9708737864078,23.4806629834254,25.8064516129032,23.8095238095238,23.6462093862816,23.5751295336788,25.2279635258359,26.3297872340426,22.0472440944882,28.5140562248996,23.6842105263158,25.4736842105263,21.3296398891967,27.8625954198473
"MK",," "," "," "," "," "," "," "," "," "," "," ",f," "," "," "," "
"RW","Effectively whitens facial skin",270.0,40.0,100.0,82.0,48.0,43.0,123.0,80.0,147.0,94.0,28.0,66.0,176.0,112.0,64.0,84.0
"PV",,22.2772277227723,18.0995475113122,24.2718446601942,22.6519337016575,22.1198156682028,25.5952380952381,22.2021660649819,20.7253886010363,22.3404255319149,25.0,22.0472440944882,26.5060240963855,21.0526315789474,23.5789473684211,17.7285318559557,32.0610687022901
"MK",," "," "," "," "," "," "," "," "," ",f," ",f," ",f," "," "
"RW","Is upscale",382.0,50.0,132.0,122.0,78.0,54.0,166.0,112.0,216.0,126.0,41.0,85.0,256.0,143.0,113.0,97.0
"PV",,31.5181518151815,22.6244343891403,32.0388349514563,33.7016574585635,35.9447004608295,32.1428571428571,29.9638989169675,29.0155440414508,32.8267477203647,33.5106382978723,32.2834645669291,34.136546184739,30.622009569378,30.1052631578947,31.3019390581717,37.0229007633588
"MK",," "," ",a,a,a," "," "," "," "," "," "," "," "," "," "," "
"RW","Dramatically transform my skin",270.0,38.0,99.0,81.0,52.0,37.0,124.0,87.0,146.0,101.0,32.0,69.0,169.0,106.0,63.0,80.0
"PV",,22.2772277227723,17.1945701357466,24.0291262135922,22.3756906077348,23.963133640553,22.0238095238095,22.3826714801444,22.5388601036269,22.1884498480243,26.8617021276596,25.1968503937008,27.710843373494,20.2153110047847,22.3157894736842,17.4515235457064,30.5343511450382
"MK",," "," ",a," "," "," "," "," "," ",df," ",df," "," "," "," "
"RW","Motivates me to keep striving to be my best",285.0,42.0,95.0,90.0,58.0,38.0,120.0,82.0,165.0,100.0,28.0,72.0,185.0,111.0,74.0,82.0
"PV",,23.5148514851485,19.0045248868778,23.0582524271845,24.8618784530387,26.7281105990783,22.6190476190476,21.6606498194946,21.2435233160622,25.0759878419453,26.5957446808511,22.0472440944882,28.9156626506024,22.1291866028708,23.3684210526316,20.4986149584488,31.2977099236641
"MK",," "," "," "," "," "," "," "," "," "," "," ",df," "," "," "," "
"RW","The first one to introduce the latest products and ingredients",273.0,36.0,97.0,84.0,56.0,39.0,119.0,80.0,154.0,99.0,28.0,71.0,174.0,99.0,75.0,71.0
"PV",,22.5247524752475,16.289592760181,23.5436893203883,23.2044198895028,25.8064516129032,23.2142857142857,21.4801444043321,20.7253886010363,23.4042553191489,26.3297872340426,22.0472440944882,28.5140562248996,20.8133971291866,20.8421052631579,20.7756232686981,27.0992366412214
"MK",," "," ",a,a,a," "," "," "," ",d," ",def," "," "," "," "
"RW","Helps me look younger for my age",285.0,45.0,108.0,80.0,52.0,52.0,135.0,83.0,150.0,94.0,28.0,66.0,191.0,123.0,68.0,80.0
"PV",,23.5148514851485,20.3619909502262,26.2135922330097,22.0994475138122,23.963133640553,30.952380952381,24.3682310469314,21.5025906735751,22.7963525835866,25.0,22.0472440944882,26.5060240963855,22.8468899521531,25.8947368421053,18.8365650969529,30.5343511450382
"MK",," "," "," "," "," ",cd," "," "," ",f," ",f," ",f," "," "
"RW","Has packages that delight me",297.0,45.0,94.0,93.0,65.0,44.0,130.0,86.0,167.0,101.0,28.0,73.0,196.0,123.0,73.0,74.0
"PV",,24.5049504950495,20.3619909502262,22.8155339805825,25.6906077348066,29.9539170506912,26.1904761904762,23.4657039711191,22.279792746114,25.3799392097264,26.8617021276596,22.0472440944882,29.3172690763052,23.444976076555,25.8947368421053,20.2216066481994,28.2442748091603
"MK",," "," "," "," ",a," "," "," "," ",f," ",f," "," "," "," "
"RW","Has products you can feel working the moment you use them",257.0,42.0,85.0,81.0,49.0,37.0,106.0,69.0,151.0,95.0,25.0,70.0,162.0,107.0,55.0,73.0
"PV",,21.2046204620462,19.0045248868778,20.631067961165,22.3756906077348,22.5806451612903,22.0238095238095,19.1335740072202,17.8756476683938,22.9483282674772,25.2659574468085,19.6850393700787,28.1124497991968,19.377990430622,22.5263157894737,15.2354570637119,27.8625954198473
"MK",," "," "," "," "," "," "," "," ",c,df," ",df," ",f," "," "
"RW","Is more effective than other brands",272.0,36.0,96.0,88.0,52.0,36.0,108.0,72.0,164.0,92.0,24.0,68.0,180.0,112.0,68.0,73.0
"PV",,22.4422442244224,16.289592760181,23.3009708737864,24.3093922651934,23.963133640553,21.4285714285714,19.4945848375451,18.6528497409326,24.9240121580547,24.468085106383,18.8976377952756,27.3092369477912,21.5311004784689,23.5789473684211,18.8365650969529,27.8625954198473
"MK",," "," ",a,a,a," "," "," ",bc," "," ",f," "," "," "," "
"TE"
"TB","TQ9013N2"
"VT","【Q9-13】 Equity Attributes - Olay"
"HT","Header B"
"BT","Base-M2-Know about Olay"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",1165.0,194.0,380.0,371.0,220.0,170.0,536.0,366.0,629.0,361.0,129.0,232.0,804.0,455.0,349.0,242.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","This brand gives me radiant, glowing skin",296.0,44.0,85.0,100.0,67.0,40.0,123.0,83.0,173.0,100.0,37.0,63.0,196.0,115.0,81.0,74.0
"PV",,25.4077253218884,22.680412371134,22.3684210526316,26.9541778975741,30.4545454545455,23.5294117647059,22.9477611940299,22.6775956284153,27.5039745627981,27.7008310249307,28.6821705426357,27.1551724137931,24.3781094527363,25.2747252747253,23.2091690544413,30.5785123966942
"MK",," "," "," "," ",b," "," "," "," "," "," "," "," "," "," "," "
"RW","This brand leaves skin softer, smoother",302.0,44.0,88.0,106.0,64.0,51.0,131.0,80.0,171.0,97.0,38.0,59.0,205.0,136.0,69.0,65.0
"PV",,25.9227467811159,22.680412371134,23.1578947368421,28.5714285714286,29.0909090909091,30.0,24.4402985074627,21.8579234972678,27.1860095389507,26.8698060941828,29.4573643410853,25.4310344827586,25.4975124378109,29.8901098901099,19.7707736389685,26.8595041322314
"MK",," "," "," "," "," ",c," "," "," ",f,f," ",f,f," "," "
"RW","This brand is worth paying more for",218.0,24.0,68.0,74.0,52.0,36.0,79.0,43.0,139.0,72.0,25.0,47.0,146.0,90.0,56.0,56.0
"PV",,18.7124463519313,12.3711340206186,17.8947368421053,19.9460916442049,23.6363636363636,21.1764705882353,14.7388059701493,11.7486338797814,22.0985691573927,19.9445983379501,19.3798449612403,20.2586206896552,18.1592039800995,19.7802197802198,16.0458452722063,23.1404958677686
"MK",," "," "," ",a,a,c," "," ",bc," "," "," "," "," "," "," "
"RW","Effectively reduces the multiple signs of aging",360.0,48.0,124.0,124.0,64.0,58.0,148.0,90.0,212.0,113.0,32.0,81.0,247.0,145.0,102.0,89.0
"PV",,30.9012875536481,24.7422680412371,32.6315789473684,33.4231805929919,29.0909090909091,34.1176470588235,27.6119402985075,24.5901639344262,33.7042925278219,31.3019390581717,24.8062015503876,34.9137931034483,30.7213930348259,31.8681318681319,29.2263610315186,36.7768595041322
"MK",," "," ",a,a," ",c," "," ",bc," "," ",b," "," "," "," "
"RW","Effectively whitens facial skin",379.0,46.0,126.0,130.0,77.0,59.0,167.0,108.0,212.0,130.0,43.0,87.0,249.0,146.0,103.0,96.0
"PV",,32.5321888412017,23.7113402061856,33.1578947368421,35.0404312668464,35.0,34.7058823529412,31.1567164179104,29.5081967213115,33.7042925278219,36.01108033241,33.3333333333333,37.5,30.9701492537313,32.0879120879121,29.512893982808,39.6694214876033
"MK",," "," ",a,a,a," "," "," "," "," "," ",f," "," "," "," "
"RW","Is upscale",225.0,27.0,67.0,81.0,50.0,30.0,78.0,48.0,147.0,79.0,27.0,52.0,146.0,86.0,60.0,57.0
"PV",,19.31330472103,13.9175257731959,17.6315789473684,21.832884097035,22.7272727272727,17.6470588235294,14.5522388059701,13.1147540983607,23.3704292527822,21.8836565096953,20.9302325581395,22.4137931034483,18.1592039800995,18.9010989010989,17.1919770773639,23.5537190082645
"MK",," "," "," ",a,a," "," "," ",bc," "," "," "," "," "," "," "
"RW","Dramatically transform my skin",254.0,30.0,68.0,99.0,57.0,47.0,100.0,53.0,154.0,90.0,29.0,61.0,164.0,106.0,58.0,59.0
"PV",,21.8025751072961,15.4639175257732,17.8947368421053,26.6846361185984,25.9090909090909,27.6470588235294,18.6567164179104,14.4808743169399,24.483306836248,24.9307479224377,22.4806201550388,26.2931034482759,20.3980099502488,23.2967032967033,16.6189111747851,24.3801652892562
"MK",," "," "," ",ab,ab,bc," "," ",bc,f," ",f," ",f," "," "
"RW","Motivates me to keep striving to be my best",252.0,25.0,73.0,92.0,62.0,41.0,92.0,51.0,160.0,87.0,31.0,56.0,165.0,106.0,59.0,52.0
"PV",,21.6309012875536,12.8865979381443,19.2105263157895,24.7978436657682,28.1818181818182,24.1176470588235,17.1641791044776,13.9344262295082,25.4372019077901,24.0997229916898,24.031007751938,24.1379310344828,20.5223880597015,23.2967032967033,16.9054441260745,21.4876033057851
"MK",," "," ",a,a,ab,c," "," ",bc,f," ",f," ",f," "," "
"RW","The first one to introduce the latest products and ingredients",260.0,36.0,83.0,87.0,54.0,46.0,108.0,62.0,152.0,84.0,28.0,56.0,176.0,113.0,63.0,63.0
"PV",,22.3175965665236,18.5567010309278,21.8421052631579,23.4501347708895,24.5454545454545,27.0588235294118,20.1492537313433,16.9398907103825,24.1653418124006,23.2686980609418,21.7054263565891,24.1379310344828,21.8905472636816,24.8351648351648,18.0515759312321,26.0330578512397
"MK",," "," "," "," "," ",c," "," ",c," "," "," "," ",f," "," "
"RW","Helps me look younger for my age",322.0,40.0,103.0,114.0,65.0,51.0,138.0,87.0,184.0,101.0,34.0,67.0,221.0,132.0,89.0,72.0
"PV",,27.6394849785408,20.6185567010309,27.1052631578947,30.7277628032345,29.5454545454545,30.0,25.7462686567164,23.7704918032787,29.2527821939587,27.9778393351801,26.3565891472868,28.8793103448276,27.4875621890547,29.010989010989,25.5014326647564,29.7520661157025
"MK",," "," "," ",a,a," "," "," "," "," "," "," "," "," "," "," "
"RW","Has packages that delight me",254.0,33.0,77.0,85.0,59.0,40.0,108.0,68.0,146.0,91.0,34.0,57.0,163.0,97.0,66.0,57.0
"PV",,21.8025751072961,17.0103092783505,20.2631578947368,22.911051212938,26.8181818181818,23.5294117647059,20.1492537313433,18.5792349726776,23.2114467408585,25.207756232687,26.3565891472868,24.5689655172414,20.273631840796,21.3186813186813,18.9111747851003,23.5537190082645
"MK",," "," "," "," ",a," "," "," "," ",f," "," "," "," "," "," "
"RW","Has products you can feel working the moment you use them",274.0,26.0,87.0,100.0,61.0,41.0,101.0,60.0,173.0,95.0,36.0,59.0,179.0,116.0,63.0,66.0
"PV",,23.519313304721,13.4020618556701,22.8947368421053,26.9541778975741,27.7272727272727,24.1176470588235,18.8432835820896,16.3934426229508,27.5039745627981,26.3157894736842,27.906976744186,25.4310344827586,22.2636815920398,25.4945054945055,18.0515759312321,27.2727272727273
"MK",," "," ",a,a,a,c," "," ",bc,f,f,f," ",f," "," "
"RW","Is more effective than other brands",281.0,28.0,98.0,93.0,62.0,40.0,108.0,68.0,173.0,87.0,30.0,57.0,194.0,119.0,75.0,62.0
"PV",,24.1201716738197,14.4329896907217,25.7894736842105,25.0673854447439,28.1818181818182,23.5294117647059,20.1492537313433,18.5792349726776,27.5039745627981,24.0997229916898,23.2558139534884,24.5689655172414,24.1293532338308,26.1538461538462,21.4899713467049,25.6198347107438
"MK",," "," ",a,a,a," "," "," ",bc," "," "," "," "," "," "," "
"TE"
"TB","TQ9014O2"
"VT","【Q9-14】 Equity Attributes - SK-II"
"HT","Header B"
"BT","Base-M2-Know about SK-II"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",604.0,139.0,198.0,163.0,104.0,110.0,331.0,221.0,273.0,219.0,79.0,140.0,385.0,230.0,155.0,146.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","This brand gives me radiant, glowing skin",191.0,55.0,62.0,47.0,27.0,44.0,110.0,66.0,81.0,71.0,31.0,40.0,120.0,79.0,41.0,43.0
"PV",,31.6225165562914,39.568345323741,31.3131313131313,28.8343558282209,25.9615384615385,40.0,33.2326283987915,29.8642533936652,29.6703296703297,32.4200913242009,39.2405063291139,28.5714285714286,31.1688311688312,34.3478260869565,26.4516129032258,29.4520547945205
"MK",," ",cd," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","This brand leaves skin softer, smoother",181.0,43.0,64.0,51.0,23.0,34.0,103.0,69.0,78.0,70.0,31.0,39.0,111.0,66.0,45.0,47.0
"PV",,29.9668874172185,30.9352517985612,32.3232323232323,31.2883435582822,22.1153846153846,30.9090909090909,31.1178247734139,31.2217194570136,28.5714285714286,31.9634703196347,39.2405063291139,27.8571428571429,28.8311688311688,28.695652173913,29.0322580645161,32.1917808219178
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","This brand is worth paying more for",238.0,70.0,82.0,55.0,31.0,45.0,125.0,80.0,113.0,87.0,30.0,57.0,151.0,95.0,56.0,63.0
"PV",,39.4039735099338,50.3597122302158,41.4141414141414,33.7423312883436,29.8076923076923,40.9090909090909,37.7643504531722,36.1990950226244,41.3919413919414,39.7260273972603,37.9746835443038,40.7142857142857,39.2207792207792,41.304347826087,36.1290322580645,43.1506849315069
"MK",," ",cd,d," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Effectively reduces the multiple signs of aging",218.0,58.0,80.0,54.0,26.0,46.0,129.0,83.0,89.0,81.0,34.0,47.0,137.0,85.0,52.0,58.0
"PV",,36.0927152317881,41.726618705036,40.4040404040404,33.1288343558282,25.0,41.8181818181818,38.9728096676737,37.5565610859729,32.6007326007326,36.986301369863,43.0379746835443,33.5714285714286,35.5844155844156,36.9565217391304,33.5483870967742,39.7260273972603
"MK",," ",d,d," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Effectively whitens facial skin",195.0,55.0,71.0,46.0,23.0,39.0,114.0,75.0,81.0,66.0,25.0,41.0,129.0,80.0,49.0,44.0
"PV",,32.2847682119205,39.568345323741,35.8585858585859,28.2208588957055,22.1153846153846,35.4545454545455,34.4410876132931,33.9366515837104,29.6703296703297,30.1369863013699,31.6455696202532,29.2857142857143,33.5064935064935,34.7826086956522,31.6129032258065,30.1369863013699
"MK",," ",cd,d," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Is upscale",361.0,102.0,123.0,84.0,52.0,70.0,208.0,138.0,153.0,133.0,47.0,86.0,228.0,141.0,87.0,87.0
"PV",,59.7682119205298,73.3812949640288,62.1212121212121,51.5337423312883,50.0,63.6363636363636,62.8398791540786,62.4434389140271,56.043956043956,60.7305936073059,59.4936708860759,61.4285714285714,59.2207792207792,61.304347826087,56.1290322580645,59.5890410958904
"MK",," ",bcd,cd," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Dramatically transform my skin",194.0,54.0,75.0,47.0,18.0,39.0,107.0,68.0,87.0,74.0,30.0,44.0,120.0,71.0,49.0,46.0
"PV",,32.1192052980132,38.8489208633094,37.8787878787879,28.8343558282209,17.3076923076923,35.4545454545455,32.3262839879154,30.7692307692308,31.8681318681319,33.7899543378995,37.9746835443038,31.4285714285714,31.1688311688312,30.8695652173913,31.6129032258065,31.5068493150685
"MK",," ",d,d,d," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Motivates me to keep striving to be my best",225.0,65.0,87.0,48.0,25.0,46.0,127.0,81.0,98.0,84.0,29.0,55.0,141.0,86.0,55.0,58.0
"PV",,37.2516556291391,46.7625899280576,43.9393939393939,29.4478527607362,24.0384615384615,41.8181818181818,38.368580060423,36.6515837104072,35.8974358974359,38.3561643835616,36.7088607594937,39.2857142857143,36.6233766233766,37.3913043478261,35.4838709677419,39.7260273972603
"MK",," ",cd,cd," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","The first one to introduce the latest products and ingredients",205.0,53.0,73.0,53.0,26.0,47.0,118.0,71.0,87.0,74.0,23.0,51.0,131.0,84.0,47.0,61.0
"PV",,33.9403973509934,38.1294964028777,36.8686868686869,32.5153374233129,25.0,42.7272727272727,35.6495468277946,32.1266968325792,31.8681318681319,33.7899543378995,29.1139240506329,36.4285714285714,34.025974025974,36.5217391304348,30.3225806451613,41.7808219178082
"MK",," ",d,d," "," ",d," "," "," "," "," "," "," "," "," "," "
"RW","Helps me look younger for my age",215.0,58.0,78.0,53.0,26.0,40.0,120.0,80.0,95.0,75.0,29.0,46.0,140.0,85.0,55.0,53.0
"PV",,35.5960264900662,41.726618705036,39.3939393939394,32.5153374233129,25.0,36.3636363636364,36.2537764350453,36.1990950226244,34.7985347985348,34.2465753424658,36.7088607594937,32.8571428571429,36.3636363636364,36.9565217391304,35.4838709677419,36.3013698630137
"MK",," ",d,d," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Has packages that delight me",209.0,49.0,83.0,48.0,29.0,40.0,113.0,73.0,96.0,79.0,32.0,47.0,130.0,76.0,54.0,69.0
"PV",,34.6026490066225,35.2517985611511,41.9191919191919,29.4478527607362,27.8846153846154,36.3636363636364,34.1389728096677,33.0316742081448,35.1648351648352,36.0730593607306,40.5063291139241,33.5714285714286,33.7662337662338,33.0434782608696,34.8387096774194,47.2602739726027
"MK",," "," ",cd," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Has products you can feel working the moment you use them",202.0,56.0,74.0,48.0,24.0,39.0,112.0,73.0,90.0,76.0,27.0,49.0,126.0,80.0,46.0,61.0
"PV",,33.4437086092715,40.2877697841727,37.3737373737374,29.4478527607362,23.0769230769231,35.4545454545455,33.8368580060423,33.0316742081448,32.967032967033,34.703196347032,34.1772151898734,35.0,32.7272727272727,34.7826086956522,29.6774193548387,41.7808219178082
"MK",," ",cd,d," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Is more effective than other brands",220.0,64.0,82.0,53.0,21.0,43.0,118.0,75.0,102.0,72.0,24.0,48.0,148.0,87.0,61.0,54.0
"PV",,36.4238410596027,46.0431654676259,41.4141414141414,32.5153374233129,20.1923076923077,39.0909090909091,35.6495468277946,33.9366515837104,37.3626373626374,32.8767123287671,30.379746835443,34.2857142857143,38.4415584415584,37.8260869565217,39.3548387096774,36.986301369863
"MK",," ",cd,d,d," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","TQ9015P2"
"VT","【Q9-15】 Equity Attributes - Vichy"
"HT","Header B"
"BT","Base-M2-Know about Vichy"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",304.0,47.0,102.0,95.0,60.0,65.0,170.0,105.0,134.0,115.0,40.0,75.0,189.0,105.0,84.0,58.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","This brand gives me radiant, glowing skin",27.0,6.0,6.0,10.0,5.0,4.0,13.0,9.0,14.0,15.0,8.0,7.0,12.0,7.0,5.0,4.0
"PV",,8.88157894736842,12.7659574468085,5.88235294117647,10.5263157894737,8.33333333333333,6.15384615384615,7.64705882352941,8.57142857142857,10.4477611940299,13.0434782608696,20.0,9.33333333333333,6.34920634920635,6.66666666666667,5.95238095238095,6.89655172413793
"MK",," "," "," "," "," "," "," "," "," "," ",def," "," "," "," "," "
"RW","This brand leaves skin softer, smoother",31.0,6.0,8.0,12.0,5.0,6.0,19.0,13.0,12.0,19.0,8.0,11.0,12.0,9.0,3.0,5.0
"PV",,10.1973684210526,12.7659574468085,7.84313725490196,12.6315789473684,8.33333333333333,9.23076923076923,11.1764705882353,12.3809523809524,8.95522388059701,16.5217391304348,20.0,14.6666666666667,6.34920634920635,8.57142857142857,3.57142857142857,8.62068965517241
"MK",," "," "," "," "," "," "," "," "," ",df,df,f," "," "," "," "
"RW","This brand is worth paying more for",31.0,7.0,7.0,14.0,3.0,11.0,20.0,9.0,11.0,12.0,7.0,5.0,19.0,10.0,9.0,5.0
"PV",,10.1973684210526,14.8936170212766,6.86274509803922,14.7368421052632,5.0,16.9230769230769,11.7647058823529,8.57142857142857,8.2089552238806,10.4347826086957,17.5,6.66666666666667,10.0529100529101,9.52380952380952,10.7142857142857,8.62068965517241
